Tenor,Mid Rate,Change
1W,13.49,0.14
2W,13.59,0.06
1M,13.78,0.06
2M,14.24,-0.05
3M,14.81,-0.01
4M,15.10,0.02
6M,15.34,0.00
9M,15.43,-0.01
1Y,15.52,-0.04
2Y,13.90,-0.15
3Y,13.55,-0.20
4Y,12.88,-0.13
5Y,12.83,-0.17
6Y,12.80,-0.15
7Y,12.79,-0.16
8Y,12.79,-0.16
9Y,12.77,-0.18
10Y,12.73,-0.22
15Y,13.26,-0.04
20Y,13.48,-0.02
,,
